"datetime_id","datetime","date","time","year","month","day","dow"
9977,"2005-07-10 00:02:06","2005-07-10","00:02:06",2005,7,10,"1"
9978,"2005-07-10 02:13:59","2005-07-10","02:13:59",2005,7,10,"1"
9979,"2005-07-10 05:18:51","2005-07-10","05:18:51",2005,7,10,"1"
9980,"2005-07-11 02:10:18","2005-07-11","02:10:18",2005,7,11,"2"
9981,"2005-07-28 01:27:33","2005-07-28","01:27:33",2005,7,28,"5"
9982,"2005-07-29 02:56:00","2005-07-29","02:56:00",2005,7,29,"6"
9983,"2005-07-29 21:39:07","2005-07-29","21:39:07",2005,7,29,"6"
9984,"2005-07-29 22:33:34","2005-07-29","22:33:34",2005,7,29,"6"
9985,"2005-07-30 08:40:35","2005-07-30","08:40:35",2005,7,30,"7"
9986,"2005-07-31 00:26:30","2005-07-31","00:26:30",2005,7,31,"1"
9987,"2005-08-01 05:32:13","2005-08-01","05:32:13",2005,8,1,"2"
9988,"2005-08-17 21:50:39","2005-08-17","21:50:39",2005,8,17,"4"
9989,"2005-08-18 04:54:20","2005-08-18","04:54:20",2005,8,18,"5"
9990,"2005-08-18 13:13:13","2005-08-18","13:13:13",2005,8,18,"5"
9991,"2005-08-21 19:36:59","2005-08-21","19:36:59",2005,8,21,"1"
9992,"2005-08-23 02:02:53","2005-08-23","02:02:53",2005,8,23,"3"
9993,"2005-08-23 13:25:44","2005-08-23","13:25:44",2005,8,23,"3"
9994,"2005-08-23 21:10:24","2005-08-23","21:10:24",2005,8,23,"3"
9995,"2005-05-25 05:12:29","2005-05-25","05:12:29",2005,5,25,"4"
9996,"2005-05-31 09:48:56","2005-05-31","09:48:56",2005,5,31,"3"
9997,"2005-06-16 03:13:20","2005-06-16","03:13:20",2005,6,16,"5"
9998,"2005-06-16 06:34:59","2005-06-16","06:34:59",2005,6,16,"5"
9999,"2005-06-18 10:14:22","2005-06-18","10:14:22",2005,6,18,"7"
10000,"2005-06-21 20:45:51","2005-06-21","20:45:51",2005,6,21,"3"
10001,"2005-07-08 16:56:34","2005-07-08","16:56:34",2005,7,8,"6"
10002,"2005-07-09 20:29:36","2005-07-09","20:29:36",2005,7,9,"7"
10003,"2005-07-12 22:09:30","2005-07-12","22:09:30",2005,7,12,"3"
10004,"2005-07-29 04:49:26","2005-07-29","04:49:26",2005,7,29,"6"
10005,"2005-07-29 19:18:30","2005-07-29","19:18:30",2005,7,29,"6"
10006,"2005-07-30 16:34:29","2005-07-30","16:34:29",2005,7,30,"7"
10007,"2005-07-31 12:33:43","2005-07-31","12:33:43",2005,7,31,"1"
10008,"2005-08-01 06:01:52","2005-08-01","06:01:52",2005,8,1,"2"
10009,"2005-08-01 07:11:49","2005-08-01","07:11:49",2005,8,1,"2"
10010,"2005-08-01 13:02:58","2005-08-01","13:02:58",2005,8,1,"2"
10011,"2005-08-17 00:15:31","2005-08-17","00:15:31",2005,8,17,"4"
10012,"2005-08-19 03:38:32","2005-08-19","03:38:32",2005,8,19,"6"
10013,"2005-08-19 14:22:30","2005-08-19","14:22:30",2005,8,19,"6"
10014,"2005-08-23 17:01:00","2005-08-23","17:01:00",2005,8,23,"3"
10015,"2005-08-23 20:06:23","2005-08-23","20:06:23",2005,8,23,"3"
10016,"2005-06-15 21:54:31","2005-06-15","21:54:31",2005,6,15,"4"
10017,"2005-06-21 04:49:07","2005-06-21","04:49:07",2005,6,21,"3"
10018,"2005-07-06 06:12:52","2005-07-06","06:12:52",2005,7,6,"4"
10019,"2005-07-07 09:37:08","2005-07-07","09:37:08",2005,7,7,"5"
10020,"2005-07-09 12:35:08","2005-07-09","12:35:08",2005,7,9,"7"
10021,"2005-07-12 20:02:40","2005-07-12","20:02:40",2005,7,12,"3"
10022,"2005-07-27 18:06:30","2005-07-27","18:06:30",2005,7,27,"4"
10023,"2005-07-28 06:52:12","2005-07-28","06:52:12",2005,7,28,"5"
10024,"2005-07-29 00:35:34","2005-07-29","00:35:34",2005,7,29,"6"
10025,"2005-07-29 01:18:50","2005-07-29","01:18:50",2005,7,29,"6"
10026,"2005-07-29 07:31:26","2005-07-29","07:31:26",2005,7,29,"6"
10027,"2005-07-29 22:09:08","2005-07-29","22:09:08",2005,7,29,"6"
10028,"2005-07-31 15:31:25","2005-07-31","15:31:25",2005,7,31,"1"
10029,"2005-08-01 01:45:26","2005-08-01","01:45:26",2005,8,1,"2"
10030,"2005-08-02 00:31:44","2005-08-02","00:31:44",2005,8,2,"3"
10031,"2005-08-17 04:01:36","2005-08-17","04:01:36",2005,8,17,"4"
10032,"2005-08-18 13:21:52","2005-08-18","13:21:52",2005,8,18,"5"
10033,"2005-08-19 07:57:14","2005-08-19","07:57:14",2005,8,19,"6"
10034,"2005-08-20 14:00:29","2005-08-20","14:00:29",2005,8,20,"7"
10035,"2005-08-20 19:51:28","2005-08-20","19:51:28",2005,8,20,"7"
10036,"2005-08-21 14:32:45","2005-08-21","14:32:45",2005,8,21,"1"
10037,"2005-08-22 04:22:31","2005-08-22","04:22:31",2005,8,22,"2"
10038,"2005-05-26 03:17:42","2005-05-26","03:17:42",2005,5,26,"5"
10039,"2005-05-27 09:34:39","2005-05-27","09:34:39",2005,5,27,"6"
10040,"2005-05-28 08:14:44","2005-05-28","08:14:44",2005,5,28,"7"
10041,"2005-05-28 21:23:02","2005-05-28","21:23:02",2005,5,28,"7"
10042,"2005-05-31 08:38:20","2005-05-31","08:38:20",2005,5,31,"3"
10043,"2005-06-15 08:55:01","2005-06-15","08:55:01",2005,6,15,"4"
10044,"2005-06-16 16:31:37","2005-06-16","16:31:37",2005,6,16,"5"
10045,"2005-06-16 23:13:05","2005-06-16","23:13:05",2005,6,16,"5"
10046,"2005-06-18 00:48:31","2005-06-18","00:48:31",2005,6,18,"7"
10047,"2005-06-18 03:13:13","2005-06-18","03:13:13",2005,6,18,"7"
10048,"2005-06-18 17:45:00","2005-06-18","17:45:00",2005,6,18,"7"
10049,"2005-06-18 23:17:19","2005-06-18","23:17:19",2005,6,18,"7"
10050,"2005-06-20 04:13:47","2005-06-20","04:13:47",2005,6,20,"2"
10051,"2005-07-06 07:20:08","2005-07-06","07:20:08",2005,7,6,"4"
10052,"2005-07-06 21:03:46","2005-07-06","21:03:46",2005,7,6,"4"
10053,"2005-07-07 07:13:50","2005-07-07","07:13:50",2005,7,7,"5"
10054,"2005-07-11 03:01:45","2005-07-11","03:01:45",2005,7,11,"2"
10055,"2005-07-11 20:54:27","2005-07-11","20:54:27",2005,7,11,"2"
10056,"2005-07-27 02:16:03","2005-07-27","02:16:03",2005,7,27,"4"
10057,"2005-07-27 02:40:29","2005-07-27","02:40:29",2005,7,27,"4"
10058,"2005-07-27 09:19:05","2005-07-27","09:19:05",2005,7,27,"4"
10059,"2005-07-27 21:04:42","2005-07-27","21:04:42",2005,7,27,"4"
10060,"2005-07-28 05:56:13","2005-07-28","05:56:13",2005,7,28,"5"
10061,"2005-07-29 01:43:37","2005-07-29","01:43:37",2005,7,29,"6"
10062,"2005-07-30 10:27:55","2005-07-30","10:27:55",2005,7,30,"7"
10063,"2005-08-01 03:22:41","2005-08-01","03:22:41",2005,8,1,"2"
10064,"2005-08-01 08:55:56","2005-08-01","08:55:56",2005,8,1,"2"
10065,"2005-08-02 00:17:34","2005-08-02","00:17:34",2005,8,2,"3"
10066,"2005-08-17 06:07:39","2005-08-17","06:07:39",2005,8,17,"4"
10067,"2005-08-18 05:32:32","2005-08-18","05:32:32",2005,8,18,"5"
10068,"2005-08-18 21:21:44","2005-08-18","21:21:44",2005,8,18,"5"
10069,"2005-08-19 13:45:48","2005-08-19","13:45:48",2005,8,19,"6"
10070,"2005-08-19 14:23:19","2005-08-19","14:23:19",2005,8,19,"6"
10071,"2005-08-20 23:42:31","2005-08-20","23:42:31",2005,8,20,"7"
10072,"2005-08-21 05:07:02","2005-08-21","05:07:02",2005,8,21,"1"
10073,"2005-08-22 19:56:52","2005-08-22","19:56:52",2005,8,22,"2"
10074,"2005-08-23 18:36:44","2005-08-23","18:36:44",2005,8,23,"3"
10075,"2005-06-15 16:12:50","2005-06-15","16:12:50",2005,6,15,"4"
10076,"2005-06-16 00:25:52","2005-06-16","00:25:52",2005,6,16,"5"
10077,"2005-06-16 07:24:12","2005-06-16","07:24:12",2005,6,16,"5"
10078,"2005-06-16 16:07:27","2005-06-16","16:07:27",2005,6,16,"5"
10079,"2005-06-18 20:20:05","2005-06-18","20:20:05",2005,6,18,"7"
10080,"2005-07-08 14:48:07","2005-07-08","14:48:07",2005,7,8,"6"
10081,"2005-07-11 13:13:45","2005-07-11","13:13:45",2005,7,11,"2"
10082,"2005-07-11 16:51:39","2005-07-11","16:51:39",2005,7,11,"2"
10083,"2005-07-27 19:55:46","2005-07-27","19:55:46",2005,7,27,"4"
10084,"2005-07-28 02:54:30","2005-07-28","02:54:30",2005,7,28,"5"
10085,"2005-07-28 20:16:30","2005-07-28","20:16:30",2005,7,28,"5"
10086,"2005-07-30 12:24:17","2005-07-30","12:24:17",2005,7,30,"7"
10087,"2005-08-01 04:40:02","2005-08-01","04:40:02",2005,8,1,"2"
10088,"2005-08-01 16:48:31","2005-08-01","16:48:31",2005,8,1,"2"
10089,"2005-08-01 18:44:36","2005-08-01","18:44:36",2005,8,1,"2"
10090,"2005-08-02 11:42:23","2005-08-02","11:42:23",2005,8,2,"3"
10091,"2005-08-02 18:16:00","2005-08-02","18:16:00",2005,8,2,"3"
10092,"2005-08-17 05:27:37","2005-08-17","05:27:37",2005,8,17,"4"
10093,"2005-08-18 17:34:19","2005-08-18","17:34:19",2005,8,18,"5"
10094,"2005-08-21 00:21:29","2005-08-21","00:21:29",2005,8,21,"1"
10095,"2005-08-21 07:44:32","2005-08-21","07:44:32",2005,8,21,"1"
10096,"2005-08-22 02:15:26","2005-08-22","02:15:26",2005,8,22,"2"
10097,"2005-08-22 03:55:02","2005-08-22","03:55:02",2005,8,22,"2"
10098,"2005-06-15 09:03:52","2005-06-15","09:03:52",2005,6,15,"4"
10099,"2005-06-15 20:24:05","2005-06-15","20:24:05",2005,6,15,"4"
10100,"2005-06-16 03:14:01","2005-06-16","03:14:01",2005,6,16,"5"
10101,"2005-06-16 16:41:16","2005-06-16","16:41:16",2005,6,16,"5"
10102,"2005-06-17 20:49:14","2005-06-17","20:49:14",2005,6,17,"6"
10103,"2005-06-18 07:45:03","2005-06-18","07:45:03",2005,6,18,"7"
10104,"2005-06-19 22:40:12","2005-06-19","22:40:12",2005,6,19,"1"
10105,"2005-06-20 02:38:06","2005-06-20","02:38:06",2005,6,20,"2"
10106,"2005-07-08 21:31:22","2005-07-08","21:31:22",2005,7,8,"6"
10107,"2005-07-09 01:54:24","2005-07-09","01:54:24",2005,7,9,"7"
10108,"2005-07-09 04:20:29","2005-07-09","04:20:29",2005,7,9,"7"
10109,"2005-07-09 05:59:47","2005-07-09","05:59:47",2005,7,9,"7"
10110,"2005-07-11 00:44:36","2005-07-11","00:44:36",2005,7,11,"2"
10111,"2005-07-11 20:18:53","2005-07-11","20:18:53",2005,7,11,"2"
10112,"2005-07-12 05:07:26","2005-07-12","05:07:26",2005,7,12,"3"
10113,"2005-07-12 05:42:53","2005-07-12","05:42:53",2005,7,12,"3"
10114,"2005-07-12 08:03:40","2005-07-12","08:03:40",2005,7,12,"3"
10115,"2005-07-28 13:43:20","2005-07-28","13:43:20",2005,7,28,"5"
10116,"2005-07-28 17:23:46","2005-07-28","17:23:46",2005,7,28,"5"
10117,"2005-07-29 02:03:58","2005-07-29","02:03:58",2005,7,29,"6"
10118,"2005-07-29 05:48:15","2005-07-29","05:48:15",2005,7,29,"6"
10119,"2005-07-29 16:45:18","2005-07-29","16:45:18",2005,7,29,"6"
10120,"2005-07-30 05:04:27","2005-07-30","05:04:27",2005,7,30,"7"
10121,"2005-07-30 16:58:31","2005-07-30","16:58:31",2005,7,30,"7"
10122,"2005-07-31 13:45:32","2005-07-31","13:45:32",2005,7,31,"1"
10123,"2005-07-31 21:33:03","2005-07-31","21:33:03",2005,7,31,"1"
10124,"2005-08-01 13:05:52","2005-08-01","13:05:52",2005,8,1,"2"
10125,"2005-08-01 22:18:32","2005-08-01","22:18:32",2005,8,1,"2"
10126,"2005-08-02 16:10:09","2005-08-02","16:10:09",2005,8,2,"3"
10127,"2005-08-17 14:43:23","2005-08-17","14:43:23",2005,8,17,"4"
10128,"2005-08-17 16:25:03","2005-08-17","16:25:03",2005,8,17,"4"
10129,"2005-08-17 20:53:27","2005-08-17","20:53:27",2005,8,17,"4"
10130,"2005-08-18 21:45:15","2005-08-18","21:45:15",2005,8,18,"5"
10131,"2005-08-19 12:04:03","2005-08-19","12:04:03",2005,8,19,"6"
10132,"2005-08-21 00:37:44","2005-08-21","00:37:44",2005,8,21,"1"
10133,"2005-08-21 05:52:57","2005-08-21","05:52:57",2005,8,21,"1"
10134,"2005-08-21 07:50:14","2005-08-21","07:50:14",2005,8,21,"1"
10135,"2005-08-22 20:22:40","2005-08-22","20:22:40",2005,8,22,"2"
10136,"2005-05-28 01:34:43","2005-05-28","01:34:43",2005,5,28,"7"
10137,"2005-05-29 10:57:57","2005-05-29","10:57:57",2005,5,29,"1"
10138,"2005-05-31 06:42:30","2005-05-31","06:42:30",2005,5,31,"3"
10139,"2005-06-15 08:41:13","2005-06-15","08:41:13",2005,6,15,"4"
10140,"2005-06-19 07:25:50","2005-06-19","07:25:50",2005,6,19,"1"
10141,"2005-07-06 09:01:29","2005-07-06","09:01:29",2005,7,6,"4"
10142,"2005-07-06 16:37:58","2005-07-06","16:37:58",2005,7,6,"4"
10143,"2005-07-08 08:00:20","2005-07-08","08:00:20",2005,7,8,"6"
10144,"2005-07-11 04:50:03","2005-07-11","04:50:03",2005,7,11,"2"
10145,"2005-07-12 08:37:30","2005-07-12","08:37:30",2005,7,12,"3"
10146,"2005-07-12 17:31:43","2005-07-12","17:31:43",2005,7,12,"3"
10147,"2005-07-27 02:54:25","2005-07-27","02:54:25",2005,7,27,"4"
10148,"2005-07-27 03:43:28","2005-07-27","03:43:28",2005,7,27,"4"
10149,"2005-07-28 00:11:00","2005-07-28","00:11:00",2005,7,28,"5"
10150,"2005-07-29 11:51:25","2005-07-29","11:51:25",2005,7,29,"6"
10151,"2005-07-29 18:23:57","2005-07-29","18:23:57",2005,7,29,"6"
10152,"2005-07-30 23:45:23","2005-07-30","23:45:23",2005,7,30,"7"
10153,"2005-07-31 14:07:21","2005-07-31","14:07:21",2005,7,31,"1"
10154,"2005-07-31 22:36:00","2005-07-31","22:36:00",2005,7,31,"1"
10155,"2005-08-01 06:39:55","2005-08-01","06:39:55",2005,8,1,"2"
10156,"2005-08-01 13:18:23","2005-08-01","13:18:23",2005,8,1,"2"
10157,"2005-08-02 17:11:35","2005-08-02","17:11:35",2005,8,2,"3"
10158,"2005-08-19 16:22:14","2005-08-19","16:22:14",2005,8,19,"6"
10159,"2005-08-19 22:11:44","2005-08-19","22:11:44",2005,8,19,"6"
10160,"2005-08-20 14:30:26","2005-08-20","14:30:26",2005,8,20,"7"
10161,"2005-08-20 18:09:04","2005-08-20","18:09:04",2005,8,20,"7"
10162,"2005-08-20 23:42:00","2005-08-20","23:42:00",2005,8,20,"7"
10163,"2005-08-21 17:28:55","2005-08-21","17:28:55",2005,8,21,"1"
10164,"2005-08-23 20:20:23","2005-08-23","20:20:23",2005,8,23,"3"
10165,"2005-05-31 16:39:33","2005-05-31","16:39:33",2005,5,31,"3"
10166,"2005-06-19 13:31:52","2005-06-19","13:31:52",2005,6,19,"1"
10167,"2005-06-19 19:07:48","2005-06-19","19:07:48",2005,6,19,"1"
10168,"2005-07-08 17:44:25","2005-07-08","17:44:25",2005,7,8,"6"
10169,"2005-07-08 21:55:25","2005-07-08","21:55:25",2005,7,8,"6"
10170,"2005-07-09 19:17:46","2005-07-09","19:17:46",2005,7,9,"7"
10171,"2005-07-10 13:31:09","2005-07-10","13:31:09",2005,7,10,"1"
10172,"2005-07-10 18:08:49","2005-07-10","18:08:49",2005,7,10,"1"
10173,"2005-07-27 11:35:34","2005-07-27","11:35:34",2005,7,27,"4"
10174,"2005-07-29 10:52:51","2005-07-29","10:52:51",2005,7,29,"6"
10175,"2005-07-29 17:48:32","2005-07-29","17:48:32",2005,7,29,"6"
10176,"2005-07-30 19:05:36","2005-07-30","19:05:36",2005,7,30,"7"
10177,"2005-07-31 17:30:47","2005-07-31","17:30:47",2005,7,31,"1"
10178,"2005-08-01 13:46:02","2005-08-01","13:46:02",2005,8,1,"2"
10179,"2005-08-02 04:41:17","2005-08-02","04:41:17",2005,8,2,"3"
10180,"2005-08-18 06:07:31","2005-08-18","06:07:31",2005,8,18,"5"
10181,"2005-08-19 18:10:19","2005-08-19","18:10:19",2005,8,19,"6"
10182,"2005-08-20 14:29:37","2005-08-20","14:29:37",2005,8,20,"7"
10183,"2005-08-20 19:33:21","2005-08-20","19:33:21",2005,8,20,"7"
10184,"2005-08-21 00:52:58","2005-08-21","00:52:58",2005,8,21,"1"
10185,"2005-08-22 02:20:44","2005-08-22","02:20:44",2005,8,22,"2"
10186,"2005-08-22 09:37:54","2005-08-22","09:37:54",2005,8,22,"2"
10187,"2005-05-28 11:19:23","2005-05-28","11:19:23",2005,5,28,"7"
10188,"2005-06-16 08:32:36","2005-06-16","08:32:36",2005,6,16,"5"
10189,"2005-06-19 09:50:35","2005-06-19","09:50:35",2005,6,19,"1"
10190,"2005-06-21 21:01:27","2005-06-21","21:01:27",2005,6,21,"3"
10191,"2005-06-21 22:48:59","2005-06-21","22:48:59",2005,6,21,"3"
10192,"2005-07-06 17:35:22","2005-07-06","17:35:22",2005,7,6,"4"
10193,"2005-07-07 22:29:40","2005-07-07","22:29:40",2005,7,7,"5"
10194,"2005-07-12 01:38:42","2005-07-12","01:38:42",2005,7,12,"3"
10195,"2005-07-26 23:40:07","2005-07-26","23:40:07",2005,7,26,"3"
10196,"2005-07-27 16:02:52","2005-07-27","16:02:52",2005,7,27,"4"
10197,"2005-07-28 01:02:40","2005-07-28","01:02:40",2005,7,28,"5"
10198,"2005-07-29 12:38:14","2005-07-29","12:38:14",2005,7,29,"6"
10199,"2005-07-29 13:03:31","2005-07-29","13:03:31",2005,7,29,"6"
10200,"2005-07-30 13:10:14","2005-07-30","13:10:14",2005,7,30,"7"
10201,"2005-07-30 13:47:17","2005-07-30","13:47:17",2005,7,30,"7"
10202,"2005-07-30 18:37:00","2005-07-30","18:37:00",2005,7,30,"7"
10203,"2005-07-31 12:26:31","2005-07-31","12:26:31",2005,7,31,"1"
10204,"2005-08-01 03:01:26","2005-08-01","03:01:26",2005,8,1,"2"
10205,"2005-08-01 05:55:13","2005-08-01","05:55:13",2005,8,1,"2"
10206,"2005-08-01 18:37:39","2005-08-01","18:37:39",2005,8,1,"2"
10207,"2005-08-01 20:01:24","2005-08-01","20:01:24",2005,8,1,"2"
10208,"2005-08-01 20:53:45","2005-08-01","20:53:45",2005,8,1,"2"
10209,"2005-08-02 12:40:38","2005-08-02","12:40:38",2005,8,2,"3"
10210,"2005-08-18 07:52:49","2005-08-18","07:52:49",2005,8,18,"5"
10211,"2005-08-18 09:47:57","2005-08-18","09:47:57",2005,8,18,"5"
10212,"2005-08-18 19:41:27","2005-08-18","19:41:27",2005,8,18,"5"
10213,"2005-08-19 05:38:25","2005-08-19","05:38:25",2005,8,19,"6"
10214,"2005-08-19 11:39:58","2005-08-19","11:39:58",2005,8,19,"6"
10215,"2005-08-19 22:20:49","2005-08-19","22:20:49",2005,8,19,"6"
10216,"2005-08-19 22:48:09","2005-08-19","22:48:09",2005,8,19,"6"
10217,"2005-08-21 10:46:35","2005-08-21","10:46:35",2005,8,21,"1"
10218,"2005-08-22 16:11:32","2005-08-22","16:11:32",2005,8,22,"2"
10219,"2005-08-23 02:01:20","2005-08-23","02:01:20",2005,8,23,"3"
10220,"2005-05-26 01:51:48","2005-05-26","01:51:48",2005,5,26,"5"
10221,"2005-05-27 15:51:30","2005-05-27","15:51:30",2005,5,27,"6"
10222,"2005-06-16 01:20:05","2005-06-16","01:20:05",2005,6,16,"5"
10223,"2005-06-17 14:58:36","2005-06-17","14:58:36",2005,6,17,"6"
10224,"2005-06-17 20:36:50","2005-06-17","20:36:50",2005,6,17,"6"
10225,"2005-06-18 04:01:28","2005-06-18","04:01:28",2005,6,18,"7"
10226,"2005-07-06 00:24:57","2005-07-06","00:24:57",2005,7,6,"4"
10227,"2005-07-06 10:07:22","2005-07-06","10:07:22",2005,7,6,"4"
10228,"2005-07-07 09:59:49","2005-07-07","09:59:49",2005,7,7,"5"
10229,"2005-07-07 19:02:37","2005-07-07","19:02:37",2005,7,7,"5"
10230,"2005-07-08 02:39:59","2005-07-08","02:39:59",2005,7,8,"6"
10231,"2005-07-08 06:29:43","2005-07-08","06:29:43",2005,7,8,"6"
10232,"2005-07-08 16:09:56","2005-07-08","16:09:56",2005,7,8,"6"
10233,"2005-07-10 01:31:22","2005-07-10","01:31:22",2005,7,10,"1"
10234,"2005-07-27 10:00:54","2005-07-27","10:00:54",2005,7,27,"4"
10235,"2005-07-28 10:05:46","2005-07-28","10:05:46",2005,7,28,"5"
10236,"2005-07-28 10:30:37","2005-07-28","10:30:37",2005,7,28,"5"
10237,"2005-07-28 16:50:26","2005-07-28","16:50:26",2005,7,28,"5"
10238,"2005-08-02 06:36:05","2005-08-02","06:36:05",2005,8,2,"3"
10239,"2005-08-17 10:54:46","2005-08-17","10:54:46",2005,8,17,"4"
10240,"2005-08-18 15:32:57","2005-08-18","15:32:57",2005,8,18,"5"
10241,"2005-08-19 01:54:11","2005-08-19","01:54:11",2005,8,19,"6"
10242,"2005-08-19 18:18:44","2005-08-19","18:18:44",2005,8,19,"6"
10243,"2005-08-21 17:19:09","2005-08-21","17:19:09",2005,8,21,"1"
10244,"2005-08-22 06:23:54","2005-08-22","06:23:54",2005,8,22,"2"
10245,"2005-08-22 09:49:32","2005-08-22","09:49:32",2005,8,22,"2"
10246,"2005-05-27 10:12:00","2005-05-27","10:12:00",2005,5,27,"6"
10247,"2005-06-15 08:13:57","2005-06-15","08:13:57",2005,6,15,"4"
10248,"2005-06-18 01:19:04","2005-06-18","01:19:04",2005,6,18,"7"
10249,"2005-06-18 20:31:00","2005-06-18","20:31:00",2005,6,18,"7"
10250,"2005-06-21 14:02:59","2005-06-21","14:02:59",2005,6,21,"3"
10251,"2005-07-06 17:56:46","2005-07-06","17:56:46",2005,7,6,"4"
10252,"2005-07-07 08:14:24","2005-07-07","08:14:24",2005,7,7,"5"
10253,"2005-07-07 09:04:26","2005-07-07","09:04:26",2005,7,7,"5"
10254,"2005-07-09 04:56:30","2005-07-09","04:56:30",2005,7,9,"7"
10255,"2005-07-10 12:39:28","2005-07-10","12:39:28",2005,7,10,"1"
10256,"2005-07-12 01:33:25","2005-07-12","01:33:25",2005,7,12,"3"
10257,"2005-07-12 05:47:40","2005-07-12","05:47:40",2005,7,12,"3"
10258,"2005-07-27 14:51:04","2005-07-27","14:51:04",2005,7,27,"4"
10259,"2005-07-31 06:34:06","2005-07-31","06:34:06",2005,7,31,"1"
10260,"2005-07-31 11:34:32","2005-07-31","11:34:32",2005,7,31,"1"
10261,"2005-07-31 15:18:19","2005-07-31","15:18:19",2005,7,31,"1"
10262,"2005-08-01 15:09:17","2005-08-01","15:09:17",2005,8,1,"2"
10263,"2005-08-02 18:24:03","2005-08-02","18:24:03",2005,8,2,"3"
10264,"2005-08-18 11:04:42","2005-08-18","11:04:42",2005,8,18,"5"
10265,"2005-08-18 23:14:15","2005-08-18","23:14:15",2005,8,18,"5"
10266,"2005-08-19 01:40:43","2005-08-19","01:40:43",2005,8,19,"6"
10267,"2005-08-20 01:14:30","2005-08-20","01:14:30",2005,8,20,"7"
10268,"2005-08-20 03:35:16","2005-08-20","03:35:16",2005,8,20,"7"
10269,"2005-05-26 06:55:58","2005-05-26","06:55:58",2005,5,26,"5"
10270,"2005-05-28 06:15:25","2005-05-28","06:15:25",2005,5,28,"7"
10271,"2005-05-28 09:56:20","2005-05-28","09:56:20",2005,5,28,"7"
10272,"2005-06-17 09:38:08","2005-06-17","09:38:08",2005,6,17,"6"
10273,"2005-06-18 08:55:46","2005-06-18","08:55:46",2005,6,18,"7"
10274,"2005-07-07 17:38:31","2005-07-07","17:38:31",2005,7,7,"5"
10275,"2005-07-08 19:42:03","2005-07-08","19:42:03",2005,7,8,"6"
10276,"2005-07-10 20:01:17","2005-07-10","20:01:17",2005,7,10,"1"
10277,"2005-07-12 02:40:41","2005-07-12","02:40:41",2005,7,12,"3"
10278,"2005-07-12 12:47:22","2005-07-12","12:47:22",2005,7,12,"3"
10279,"2005-07-27 03:34:37","2005-07-27","03:34:37",2005,7,27,"4"
10280,"2005-07-28 03:19:23","2005-07-28","03:19:23",2005,7,28,"5"
10281,"2005-07-30 00:47:03","2005-07-30","00:47:03",2005,7,30,"7"
10282,"2005-07-30 11:21:56","2005-07-30","11:21:56",2005,7,30,"7"
10283,"2005-08-18 00:57:06","2005-08-18","00:57:06",2005,8,18,"5"
10284,"2005-08-18 11:19:02","2005-08-18","11:19:02",2005,8,18,"5"
10285,"2005-08-18 13:57:58","2005-08-18","13:57:58",2005,8,18,"5"
10286,"2005-08-19 12:14:14","2005-08-19","12:14:14",2005,8,19,"6"
10287,"2005-08-19 17:20:15","2005-08-19","17:20:15",2005,8,19,"6"
10288,"2005-08-19 18:55:21","2005-08-19","18:55:21",2005,8,19,"6"
10289,"2005-08-21 13:13:57","2005-08-21","13:13:57",2005,8,21,"1"
10290,"2005-08-22 00:46:54","2005-08-22","00:46:54",2005,8,22,"2"
10291,"2005-08-23 06:56:18","2005-08-23","06:56:18",2005,8,23,"3"
10292,"2005-05-25 01:48:41","2005-05-25","01:48:41",2005,5,25,"4"
10293,"2005-05-26 00:55:56","2005-05-26","00:55:56",2005,5,26,"5"
10294,"2005-05-28 19:16:14","2005-05-28","19:16:14",2005,5,28,"7"
10295,"2005-06-18 19:44:08","2005-06-18","19:44:08",2005,6,18,"7"
10296,"2005-06-21 08:17:00","2005-06-21","08:17:00",2005,6,21,"3"
10297,"2005-06-21 08:51:44","2005-06-21","08:51:44",2005,6,21,"3"
10298,"2005-07-07 10:32:25","2005-07-07","10:32:25",2005,7,7,"5"
10299,"2005-07-08 03:10:48","2005-07-08","03:10:48",2005,7,8,"6"
10300,"2005-07-08 17:28:47","2005-07-08","17:28:47",2005,7,8,"6"
10301,"2005-07-11 07:05:06","2005-07-11","07:05:06",2005,7,11,"2"
10302,"2005-07-11 23:36:27","2005-07-11","23:36:27",2005,7,11,"2"
10303,"2005-07-27 00:15:18","2005-07-27","00:15:18",2005,7,27,"4"
10304,"2005-07-27 03:53:52","2005-07-27","03:53:52",2005,7,27,"4"
10305,"2005-07-28 23:10:46","2005-07-28","23:10:46",2005,7,28,"5"
10306,"2005-07-29 07:33:07","2005-07-29","07:33:07",2005,7,29,"6"
10307,"2005-07-29 16:16:33","2005-07-29","16:16:33",2005,7,29,"6"
10308,"2005-07-30 14:12:31","2005-07-30","14:12:31",2005,7,30,"7"
10309,"2005-07-30 23:04:13","2005-07-30","23:04:13",2005,7,30,"7"
10310,"2005-08-02 17:37:43","2005-08-02","17:37:43",2005,8,2,"3"
10311,"2005-08-18 06:07:26","2005-08-18","06:07:26",2005,8,18,"5"
10312,"2005-08-18 19:24:56","2005-08-18","19:24:56",2005,8,18,"5"
10313,"2005-08-19 03:37:25","2005-08-19","03:37:25",2005,8,19,"6"
10314,"2005-08-21 14:51:35","2005-08-21","14:51:35",2005,8,21,"1"
10315,"2005-05-28 11:20:29","2005-05-28","11:20:29",2005,5,28,"7"
10316,"2005-05-30 17:58:03","2005-05-30","17:58:03",2005,5,30,"2"
