"payment_id","customer_id","film_id","store_id","datetime_id","amount"
9359,346,438,2,14571,4.99
9360,346,236,1,14572,4.99
9361,346,519,2,14573,2.99
9362,346,114,1,14574,5.99
9363,346,447,2,14575,2.99
9364,346,517,1,14576,0.99
9365,346,350,1,14577,8.99
9366,346,31,2,14578,5.99
9367,346,377,1,14579,0.99
9368,347,61,2,14580,8.99
9369,347,663,2,14581,0.99
9370,347,878,1,14582,4.99
9371,347,946,1,14583,8.99
9372,347,229,1,7005,7.99
9373,347,85,2,14584,0.99
9374,347,915,2,14585,4.99
9375,347,841,1,14586,5.99
9376,347,611,1,14587,6.99
9377,347,890,2,14588,0.99
9378,347,754,1,14589,2.99
9379,347,352,2,14590,1.99
9380,347,850,1,14591,0.99
9381,347,117,2,14592,4.99
9382,347,469,2,14593,4.99
9383,347,772,2,14594,4.99
9384,347,767,2,14595,4.99
9385,347,773,2,14596,2.99
9386,347,515,1,14597,4.99
9387,347,854,1,14598,4.99
9388,347,158,1,14599,3.99
9389,347,181,1,14600,2.99
9390,347,667,2,14601,8.99
9391,347,209,1,14602,2.99
9392,347,861,2,14603,10.99
9393,347,637,2,14604,5.99
9394,347,765,2,14605,4.99
9395,347,373,2,14606,2.99
9396,347,723,2,14607,2.99
9397,347,408,2,14608,4.99
9398,348,849,2,14609,0.99
9399,348,741,2,14610,0.99
9400,348,232,1,14611,2.99
9401,348,170,1,14612,8.99
9402,348,697,2,14613,0.99
9403,348,691,2,14614,4.99
9404,348,330,2,14615,4.99
9405,348,892,2,14616,9.99
9406,348,697,2,14617,0.99
9407,348,538,1,14618,0.99
9408,348,985,1,14619,8.99
9409,348,670,1,14620,4.99
9410,348,978,2,14621,0.99
9411,348,524,2,14622,2.99
9412,348,220,2,14623,2.99
9413,348,109,1,14624,6.99
9414,348,945,2,14625,4.99
9415,348,986,1,14626,2.99
9416,348,61,1,14627,4.99
9417,348,944,2,14628,4.99
9418,348,528,2,14629,2.99
9419,348,707,1,14630,2.99
9420,348,418,2,14631,2.99
9421,348,15,1,14632,2.99
9422,348,244,1,14633,7.99
9423,348,58,2,14634,2.99
9424,348,608,2,14635,5.99
9425,348,838,2,14636,4.99
9426,348,220,2,14637,2.99
9427,348,616,2,14638,5.99
9428,348,479,2,14639,0.99
9429,348,314,1,14640,1.99
9430,348,772,2,14641,3.99
9431,348,274,2,14642,7.99
9432,348,130,2,14643,0.99
9433,348,995,1,14644,4.99
9434,349,320,1,14645,4.99
9435,349,835,1,14646,2.99
9436,349,149,1,14647,0.99
9437,349,334,2,14648,6.99
9438,349,680,1,14649,8.99
9439,349,200,2,14650,3.99
9440,349,181,1,14651,2.99
9441,349,361,2,14652,5.99
9442,349,947,1,14653,0.99
9443,349,588,1,14654,4.99
9444,349,902,1,14655,4.99
9445,349,818,1,14656,4.99
9446,349,57,2,14657,2.99
9447,349,826,2,14658,4.99
9448,349,504,1,14659,1.99
9449,349,811,1,14660,5.99
9450,349,812,1,14661,0.99
9451,349,215,1,14662,4.99
9452,349,435,2,14663,4.99
9453,349,879,2,14664,8.99
9454,349,598,1,14665,3.99
9455,349,486,1,14666,4.99
9456,349,321,2,14667,4.99
9457,349,508,2,14668,6.99
9458,349,925,2,14669,6.99
9459,349,21,2,14670,4.99
9460,349,174,1,14671,6.99
9461,349,486,1,14672,5.99
9462,349,22,1,5480,2.99
9463,350,721,1,14673,4.99
9464,350,172,1,14674,4.99
9465,350,160,2,14675,3.99
9466,350,402,1,14676,0.99
9467,350,462,1,14677,2.99
9468,350,475,2,14678,0.99
9469,350,940,1,14679,0.99
9470,350,284,1,14680,5.99
9471,350,819,1,14681,2.99
9472,350,303,1,14682,0.99
9473,350,782,1,14683,2.99
9474,350,496,1,14684,1.99
9475,350,437,2,14685,3.99
9476,350,141,2,14686,4.99
9477,350,461,2,14687,0.99
9478,350,103,2,14688,6.99
9479,350,271,2,14689,6.99
9480,350,494,1,14690,0.99
9481,350,25,2,14691,6.99
9482,350,735,2,14692,2.99
9483,350,812,2,14693,0.99
9484,350,269,2,14694,1.99
9485,350,594,1,14695,0.99
9486,351,717,1,14696,1.99
9487,351,832,2,14697,5.99
9488,351,191,1,14698,0.99
9489,351,150,1,14699,2.99
9490,351,254,1,14700,2.99
9491,351,976,1,14701,0.99
9492,351,674,1,14702,1.99
9493,351,777,2,14703,5.99
9494,351,262,1,7225,0.99
9495,351,264,1,14704,3.99
9496,351,962,2,14705,3.99
9497,351,1000,1,14706,4.99
9498,351,891,2,14707,5.99
9499,351,614,2,14708,4.99
9500,351,897,2,14709,4.99
9501,351,45,1,14710,7.99
9502,351,11,2,14711,0.99
9503,351,389,2,14712,2.99
9504,351,245,2,14713,0.99
9505,351,447,1,14714,6.99
9506,351,295,2,14715,4.99
9507,351,442,1,14716,4.99
9508,351,410,2,14717,2.99
9509,351,197,1,14718,2.99
9510,352,645,1,14719,2.99
9511,352,807,1,14720,0.99
9512,352,86,1,14721,4.99
9513,352,403,1,14722,4.99
9514,352,31,1,14723,4.99
9515,352,640,2,14724,4.99
9516,352,145,2,14725,4.99
9517,352,606,2,14726,5.99
9518,352,615,1,14727,2.99
9519,352,757,1,14728,7.99
9520,352,296,2,14729,6.99
9521,352,112,1,14730,4.99
9522,352,8,1,14731,5.99
9523,352,54,1,14732,2.99
9524,352,194,1,14733,0.99
9525,352,426,1,14734,5.99
9526,352,575,1,14735,6.99
9527,352,352,2,14736,0.99
9528,352,837,2,14737,5.99
9529,352,612,1,14738,2.99
9530,352,845,1,14739,4.99
9531,352,489,2,14740,0.99
9532,352,937,2,5480,2.99
9533,353,693,2,14741,6.99
9534,353,690,2,14742,2.99
9535,353,757,2,14743,7.99
9536,353,774,2,14744,6.99
9537,353,694,2,14745,5.99
9538,353,101,2,14746,1.99
9539,353,140,1,14747,3.99
9540,353,643,2,14748,3.99
9541,353,514,2,14749,2.99
9542,353,160,1,14750,0.99
9543,353,384,2,14751,4.99
9544,353,861,2,14752,4.99
9545,353,989,1,14753,5.99
9546,353,948,2,14754,0.99
9547,353,844,1,14755,4.99
9548,353,281,1,14756,1.99
9549,353,534,2,14757,0.99
9550,353,847,2,14758,2.99
9551,354,142,1,14759,0.99
9552,354,523,2,14760,1.99
9553,354,101,2,14761,0.99
9554,354,186,1,14762,0.99
9555,354,616,1,14763,4.99
9556,354,271,1,14764,6.99
9557,354,761,1,14765,2.99
9558,354,958,2,14766,2.99
9559,354,363,2,14767,0.99
9560,354,618,1,14768,5.99
9561,354,298,2,14769,2.99
9562,354,212,1,14770,4.99
9563,354,979,2,14771,4.99
9564,354,692,1,14772,3.99
9565,354,261,1,14773,0.99
9566,354,765,1,14774,4.99
9567,354,282,1,14775,0.99
9568,354,62,1,14776,5.99
9569,354,387,2,14777,0.99
9570,354,280,2,14778,2.99
9571,354,531,2,14779,0.99
9572,354,409,2,14780,4.99
9573,354,781,2,9692,8.99
9574,354,870,1,14781,4.99
9575,354,228,2,14782,0.99
9576,354,374,1,14783,2.99
9577,354,764,1,14784,6.99
9578,354,397,2,14785,6.99
9579,354,828,1,14786,3.99
9580,354,500,1,14787,4.99
9581,354,991,2,14788,2.99
9582,354,218,2,14789,0.99
9583,354,274,1,14790,5.99
9584,354,606,2,14791,0.99
9585,354,912,1,5480,7.98
9586,354,892,1,5480,0.00
9587,355,452,1,14792,3.99
9588,355,241,2,14793,0.99
9589,355,664,1,14794,2.99
9590,355,6,1,14795,5.99
9591,355,363,1,14796,6.99
9592,355,985,1,14797,4.99
9593,355,44,1,14798,5.99
9594,355,64,1,14799,0.99
9595,355,898,2,14800,6.99
9596,355,991,1,14801,2.99
9597,355,311,2,14802,4.99
9598,355,596,2,14803,4.99
9599,355,590,2,14804,5.99
9600,355,677,2,14805,1.99
9601,355,586,1,14806,0.99
9602,355,741,2,14807,0.99
9603,355,525,2,14808,1.99
9604,355,35,1,14809,3.99
9605,355,526,2,14810,2.99
9606,355,301,1,5480,0.99
9607,356,869,2,14811,4.99
9608,356,176,1,14812,0.99
9609,356,788,1,14813,2.99
9610,356,207,1,14814,4.99
9611,356,897,2,14815,6.99
9612,356,455,2,14816,4.99
9613,356,560,1,14817,0.99
9614,356,755,1,14818,4.99
9615,356,157,1,14819,0.99
9616,356,949,1,14820,2.99
9617,356,945,1,14821,1.99
9618,356,674,1,14822,0.99
9619,356,383,1,14823,3.99
9620,356,724,1,14824,5.99
9621,356,840,2,14825,4.99
9622,356,199,2,14826,3.99
9623,356,933,2,14827,6.99
9624,356,652,1,6592,3.99
9625,356,725,1,14828,4.99
9626,356,360,1,14829,3.99
9627,356,925,2,14830,2.99
9628,356,167,2,14831,4.99
9629,356,175,2,14832,2.99
9630,356,813,1,14833,0.99
9631,356,846,2,14834,4.99
9632,356,531,2,14835,5.99
9633,356,500,2,14836,6.99
9634,356,207,1,11227,4.99
9635,356,501,2,14837,5.99
9636,356,288,1,14838,2.99
9637,357,368,1,14839,2.99
9638,357,771,1,14840,4.99
9639,357,315,2,14841,0.99
9640,357,95,2,14842,5.99
9641,357,831,1,14843,1.99
9642,357,629,2,14844,1.99
9643,357,532,2,14845,6.99
9644,357,783,1,14846,3.99
9645,357,382,1,14847,0.99
9646,357,160,1,14848,0.99
9647,357,710,1,14849,8.99
9648,357,320,2,14850,4.99
9649,357,868,2,14851,2.99
9650,357,851,1,14852,0.99
9651,357,288,1,14853,2.99
9652,357,101,1,14854,5.99
9653,357,166,2,14855,2.99
9654,357,264,1,14856,2.99
9655,357,504,2,14857,3.99
9656,357,476,2,14858,2.99
9657,357,702,1,14859,2.99
9658,357,396,1,14860,6.99
9659,357,834,2,14861,0.99
9660,357,481,2,14862,2.99
9661,357,534,1,14863,0.99
9662,357,296,2,14864,2.99
9663,358,279,2,14865,4.99
9664,358,474,1,14866,2.99
9665,358,89,2,14867,0.99
9666,358,774,1,14868,5.99
9667,358,829,1,14869,2.99
9668,358,337,1,14870,2.99
9669,358,447,1,14871,2.99
9670,358,169,1,14872,2.99
9671,358,644,1,14873,2.99
9672,358,704,2,14874,5.99
9673,358,926,1,14875,2.99
9674,358,542,1,14876,2.99
9675,358,610,2,14877,0.99
9676,358,275,1,14878,0.99
9677,358,443,1,14879,2.99
9678,358,10,1,14880,4.99
9679,358,716,2,14881,5.99
9680,358,978,2,14882,4.99
9681,358,926,1,14883,6.99
9682,358,700,1,14884,2.99
9683,358,755,1,14885,7.99
9684,359,77,1,14886,8.99
9685,359,58,2,14887,2.99
9686,359,361,1,14888,3.99
9687,359,255,2,14889,4.99
9688,359,367,2,14890,1.99
9689,359,17,1,14891,0.99
9690,359,985,1,14892,4.99
9691,359,254,2,14893,7.99
9692,359,667,2,14894,9.99
9693,359,528,1,14895,2.99
9694,359,54,2,14896,0.99
9695,359,560,2,14897,0.99
9696,359,790,1,14898,0.99
9697,359,103,1,14899,4.99
9698,359,465,1,14900,4.99
9699,359,537,2,14901,5.99
9700,359,248,1,14902,4.99
9701,359,418,1,14903,1.99
9702,359,835,2,14904,2.99
9703,359,164,1,14905,1.99
9704,359,247,2,14906,5.99
9705,359,993,1,14907,2.99
9706,359,810,1,14908,4.99
9707,359,1,1,14909,1.99
9708,359,131,2,5480,4.99
9709,360,11,1,14910,0.99
9710,360,100,2,14911,4.99
9711,360,901,2,14912,0.99
9712,360,621,2,14913,6.99
9713,360,25,2,14914,3.99
9714,360,330,2,14915,6.99
9715,360,915,1,14916,4.99
9716,360,480,1,14917,7.99
9717,360,658,2,14918,2.99
9718,360,17,1,14919,1.99
9719,360,949,1,14920,3.99
9720,360,282,1,14921,0.99
9721,360,451,2,14922,5.99
9722,360,378,1,14923,2.99
9723,360,879,2,14924,9.99
9724,360,226,1,14925,4.99
9725,360,796,2,14926,3.99
9726,360,236,1,14927,2.99
9727,360,746,2,14928,2.99
9728,360,405,1,6378,4.99
9729,360,574,2,14929,0.99
9730,360,22,1,14930,2.99
9731,360,927,2,14931,3.99
9732,360,649,2,14932,2.99
9733,360,749,2,14933,6.99
9734,360,730,2,14934,4.99
9735,360,381,2,14935,5.99
9736,360,959,1,14936,5.99
9737,360,602,2,14937,0.99
9738,360,429,1,14938,6.99
9739,360,396,1,14939,4.99
9740,360,580,2,14940,7.99
9741,360,755,1,14941,4.99
9742,360,559,1,14942,2.99
9743,361,275,1,14943,5.99
9744,361,637,2,14944,4.99
9745,361,708,2,14945,4.99
9746,361,641,2,14946,1.99
9747,361,468,1,14947,2.99
9748,361,344,2,14948,2.99
9749,361,829,2,14949,2.99
9750,361,122,1,14950,0.99
9751,361,911,2,14951,4.99
9752,361,200,2,14952,0.99
9753,361,110,1,14953,1.99
9754,361,545,1,14954,2.99
9755,361,716,2,14955,2.99
9756,361,770,2,14956,4.99
9757,361,552,1,14957,1.99
9758,361,971,1,14958,4.99
9759,361,281,1,14959,0.99
9760,361,574,2,14960,0.99
9761,361,267,2,14961,5.99
9762,361,553,2,14962,5.99
9763,361,169,1,14963,2.99
9764,361,208,1,14964,3.99
9765,361,920,2,14965,5.99
9766,361,782,2,14966,2.99
9767,361,348,1,14967,0.99
9768,361,97,2,14968,0.99
9769,361,303,1,14969,0.99
9770,361,295,1,14970,6.99
9771,361,201,2,14971,2.99
9772,361,461,1,5480,3.98
9773,361,391,1,5480,0.00
9774,362,211,2,14972,4.99
9775,362,895,1,14973,2.99
9776,362,368,1,14974,2.99
9777,362,850,1,14975,2.99
9778,362,393,2,14976,2.99
9779,362,356,2,14977,2.99
9780,362,134,2,14978,8.99
9781,362,406,1,14979,4.99
9782,362,488,2,14980,1.99
9783,362,293,2,14981,5.99
9784,362,563,1,14982,4.99
9785,362,75,2,14983,4.99
9786,362,32,1,14984,4.99
9787,362,525,1,14985,1.99
9788,362,137,1,14986,2.99
9789,362,963,1,14987,2.99
9790,362,206,2,14988,2.99
9791,362,300,2,14989,4.99
9792,362,822,1,14990,0.99
9793,362,993,1,14991,2.99
9794,362,606,1,14992,4.99
9795,362,349,2,14993,3.99
9796,362,971,2,14994,4.99
9797,362,1000,1,14995,6.99
9798,362,207,1,14996,6.99
9799,362,873,2,14997,6.99
9800,362,782,2,14998,2.99
9801,362,695,2,14999,4.99
9802,362,276,1,15000,5.99
9803,362,846,1,15001,11.99
9804,362,361,1,15002,4.99
9805,362,138,1,15003,2.99
9806,363,647,1,15004,3.99
9807,363,964,2,15005,4.99
9808,363,856,2,15006,4.99
9809,363,265,1,15007,4.99
9810,363,938,1,15008,4.99
9811,363,872,2,15009,2.99
9812,363,162,1,15010,3.99
9813,363,468,2,15011,3.99
9814,363,112,1,15012,6.99
9815,363,603,2,15013,4.99
9816,363,929,2,15014,4.99
9817,363,135,2,15015,2.99
9818,363,530,2,15016,4.99
9819,363,930,1,15017,2.99
9820,363,88,2,15018,4.99
9821,363,482,2,15019,2.99
9822,363,794,2,15020,3.99
9823,363,975,2,15021,2.99
9824,363,858,2,15022,4.99
9825,363,585,1,15023,4.99
9826,363,500,1,15024,8.99
9827,363,133,1,15025,6.99
9828,363,382,2,15026,5.99
9829,363,911,2,15027,4.99
9830,363,659,1,15028,9.99
9831,363,608,1,15029,2.99
9832,363,783,1,15030,5.99
9833,363,242,2,15031,4.99
9834,363,349,1,15032,4.99
9835,364,502,1,15033,5.99
9836,364,463,1,15034,2.99
9837,364,880,2,15035,2.99
9838,364,898,2,15036,4.99
9839,364,633,2,15037,4.99
9840,364,652,2,15038,3.99
9841,364,845,1,15039,4.99
9842,364,941,2,15040,4.99
9843,364,762,1,15041,0.99
9844,364,554,2,15042,4.99
9845,364,60,1,15043,10.99
9846,364,56,1,15044,2.99
9847,364,371,2,15045,4.99
9848,364,901,1,15046,0.99
9849,364,991,2,15047,5.99
9850,364,31,2,15048,4.99
9851,364,70,1,15049,4.99
9852,364,589,1,15050,1.99
9853,364,380,2,15051,3.99
9854,364,838,1,15052,4.99
9855,364,377,2,15053,0.99
9856,364,777,2,15054,4.99
9857,364,457,1,15055,0.99
9858,365,8,2,15056,5.99
9859,365,878,1,15057,4.99
9860,365,436,1,15058,1.99
9861,365,745,1,15059,6.99
9862,365,426,1,15060,4.99
9863,365,288,1,15061,2.99
9864,365,479,2,15062,0.99
9865,365,901,1,15063,1.99
9866,365,179,1,15064,4.99
9867,365,121,1,15065,7.99
9868,365,980,2,15066,4.99
9869,365,248,1,15067,4.99
9870,365,957,2,15068,4.99
9871,365,646,1,15069,3.99
9872,365,136,1,15070,2.99
9873,365,10,2,15071,4.99
9874,365,476,2,15072,2.99
9875,365,644,2,15073,2.99
9876,365,921,2,15074,2.99
9877,365,768,2,15075,4.99
9878,365,31,1,15076,8.99
9879,365,238,1,15077,2.99
9880,365,307,2,15078,6.99
9881,366,307,2,15079,6.99
9882,366,890,2,15080,1.99
9883,366,531,2,15081,0.99
9884,366,567,2,15082,4.99
9885,366,658,1,15083,2.99
9886,366,49,2,15084,2.99
9887,366,643,1,15085,5.99
9888,366,602,2,15086,0.99
9889,366,289,1,15087,6.99
9890,366,869,1,15088,4.99
9891,366,843,2,15089,6.99
9892,366,266,2,15090,5.99
9893,366,741,1,15091,0.99
9894,366,765,2,15092,4.99
9895,366,374,1,15093,1.99
9896,366,966,1,15094,2.99
9897,366,553,2,15095,4.99
9898,366,704,1,15096,6.99
9899,366,890,2,15097,4.99
9900,366,924,2,15098,1.99
9901,366,154,2,15099,2.99
9902,366,964,1,15100,6.99
9903,366,286,1,15101,2.99
9904,366,575,1,15102,4.99
9905,366,752,2,15103,2.99
9906,366,307,2,15104,5.99
9907,366,760,2,15105,2.99
9908,366,135,1,15106,4.99
9909,366,130,2,15107,0.99
9910,366,557,1,15108,2.99
9911,366,323,1,15109,4.99
9912,366,173,1,15110,4.99
9913,366,862,1,15111,2.99
9914,366,841,1,15112,2.99
9915,366,31,1,15113,6.99
9916,366,620,1,15114,2.99
9917,366,2,1,5480,4.99
9918,367,290,1,15115,0.99
9919,367,828,1,15116,2.99
9920,367,795,1,15117,0.99
9921,367,774,1,15118,8.99
9922,367,668,2,15119,4.99
9923,367,459,2,15120,4.99
9924,367,56,2,15121,2.99
9925,367,494,2,15122,2.99
9926,367,610,1,15123,0.99
9927,367,316,2,15124,5.99
9928,367,423,2,15125,0.99
9929,367,484,1,15126,3.99
9930,367,334,1,15127,4.99
9931,367,686,1,15128,4.99
9932,367,804,2,15129,4.99
9933,367,614,1,15130,4.99
9934,367,688,2,15131,0.99
9935,367,170,2,15132,8.99
9936,367,384,2,15133,6.99
9937,367,852,2,15134,4.99
9938,367,10,1,15135,6.99
9939,367,892,1,15136,10.99
9940,368,16,1,15137,5.99
9941,368,212,1,15138,5.99
9942,368,690,1,15139,2.99
9943,368,476,1,15140,2.99
9944,368,341,1,15141,0.99
9945,368,260,1,15142,9.99
9946,368,167,1,15143,4.99
9947,368,84,1,15144,4.99
9948,368,985,1,15145,4.99
9949,368,504,2,15146,4.99
9950,368,680,2,15147,4.99
9951,368,430,2,15148,0.99
9952,368,504,1,15149,0.99
9953,368,219,2,15150,8.99
9954,368,439,1,15151,4.99
9955,368,596,1,15152,5.99
9956,368,188,1,15153,2.99
9957,368,843,2,15154,4.99
9958,368,751,1,15155,0.99
9959,368,774,2,15156,2.99
9960,368,853,1,15157,5.99
9961,368,922,1,15158,6.99
9962,368,389,2,15159,8.99
9963,368,577,2,15160,1.99
9964,368,830,1,15161,0.99
9965,368,223,2,15162,2.99
9966,368,284,1,15163,4.99
9967,368,755,2,15164,8.99
9968,368,49,2,15165,2.99
9969,368,595,2,15166,0.99
9970,368,216,2,15167,7.99
9971,368,901,2,15168,1.99
9972,368,858,1,15169,7.99
9973,368,760,1,15170,2.99
9974,368,921,1,15171,2.99
9975,369,979,1,15172,4.99
9976,369,603,1,15173,4.99
9977,369,204,2,15174,0.99
9978,369,706,2,15175,7.99
9979,369,345,1,15176,0.99
9980,369,667,1,15177,6.99
9981,369,789,2,15178,2.99
9982,369,421,2,15179,4.99
9983,369,652,1,15180,1.99
9984,369,698,2,15181,7.99
9985,369,234,2,15182,2.99
9986,369,414,1,15183,2.99
9987,369,391,2,15184,2.99
9988,369,972,2,15185,4.99
9989,369,109,1,15186,0.99
9990,369,213,2,15187,0.99
9991,369,403,1,15188,4.99
9992,369,249,1,15189,0.99
9993,369,57,2,15190,3.99
9994,369,442,2,15191,2.99
9995,369,7,1,15192,4.99
9996,369,105,2,15193,1.99
9997,369,228,1,15194,0.99
9998,369,785,2,15195,5.99
9999,369,873,1,5480,0.99
10000,370,563,2,15196,6.99
10001,370,10,2,15197,7.99
10002,370,424,2,15198,0.99
10003,370,363,1,15199,0.99
10004,370,508,2,15200,7.99
10005,370,768,1,15201,6.99
10006,370,910,2,15202,0.99
10007,370,303,2,15203,0.99
10008,370,885,2,15204,0.99
10009,370,243,1,15205,4.99
10010,370,743,1,15206,1.99
10011,370,315,2,15207,0.99
10012,370,350,1,15208,4.99
10013,370,425,1,15209,0.99
10014,370,825,1,15210,3.99
10015,370,649,2,15211,2.99
10016,370,250,2,15212,3.99
10017,370,139,1,15213,4.99
10018,370,641,1,15214,5.99
10019,371,953,1,15215,3.99
10020,371,70,2,15216,6.99
10021,371,603,2,15217,4.99
10022,371,202,1,15218,5.99
10023,371,155,1,15219,0.99
10024,371,367,1,15220,2.99
10025,371,789,2,15221,2.99
10026,371,54,1,15222,1.99
10027,371,990,1,15223,6.99
10028,371,668,2,15224,5.99
10029,371,91,2,15225,0.99
10030,371,432,1,15226,3.99
10031,371,602,2,15227,0.99
10032,371,21,2,15228,8.99
10033,371,17,1,15229,1.99
10034,371,455,1,15230,4.99
10035,371,26,2,15231,0.99
10036,371,433,1,15232,2.99
10037,371,525,1,15233,1.99
10038,371,247,1,15234,0.99
10039,371,135,1,15235,3.99
10040,371,279,1,15236,4.99
10041,371,785,1,15237,4.99
10042,371,670,1,15238,8.99
10043,371,367,1,15239,0.99
10044,371,120,1,15240,10.99
10045,371,408,2,15241,9.99
10046,371,980,2,8221,7.99
10047,371,468,1,15242,2.99
10048,371,361,2,15243,3.99
10049,371,603,1,15244,4.99
10050,371,395,2,15245,4.99
10051,371,530,1,15246,2.99
10052,371,688,1,15247,0.99
10053,371,644,1,15248,2.99
10054,372,900,1,15249,2.99
10055,372,589,1,15250,2.99
10056,372,608,1,15251,2.99
10057,372,911,1,15252,4.99
10058,372,869,1,15253,3.99
10059,372,977,1,15254,4.99
10060,372,825,1,15255,2.99
10061,372,201,1,15256,2.99
10062,372,867,1,15257,6.99
10063,372,579,2,15258,7.99
10064,372,622,2,15259,4.99
10065,372,294,1,15260,4.99
10066,372,846,2,15261,5.99
10067,372,861,2,15262,4.99
10068,372,74,2,15263,7.99
10069,372,572,1,15264,2.99
10070,372,317,1,15265,0.99
10071,372,200,1,15266,0.99
10072,372,328,1,15267,2.99
10073,372,9,2,15268,8.99
10074,372,796,1,15269,5.99
10075,372,579,2,15270,10.99
10076,372,232,2,15271,3.99
10077,372,563,2,15272,4.99
10078,372,387,1,15273,0.99
10079,372,191,1,15274,3.99
10080,372,719,2,15275,4.99
10081,372,704,2,15276,8.99
10082,372,798,2,15277,9.99
10083,372,68,1,15278,4.99
10084,372,687,1,15279,2.99
10085,372,652,1,15280,1.99
10086,372,416,2,15281,0.99
10087,372,37,1,15282,2.99
10088,373,563,2,15283,4.99
10089,373,920,1,15284,6.99
10090,373,293,1,15285,2.99
10091,373,236,2,15286,2.99
10092,373,99,2,15287,4.99
10093,373,815,1,15288,7.99
10094,373,969,1,15289,5.99
10095,373,311,1,15290,3.99
10096,373,388,2,15291,0.99
10097,373,258,1,15292,4.99
10098,373,191,1,15293,0.99
10099,373,820,2,15294,3.99
10100,373,849,1,15295,0.99
10101,373,132,1,15296,3.99
10102,373,77,2,15297,8.99
10103,373,340,1,15298,4.99
10104,373,130,2,15299,0.99
10105,373,898,1,15300,4.99
10106,373,582,1,15301,6.99
10107,373,670,1,15302,4.99
10108,373,43,1,12149,5.99
10109,373,916,2,15303,7.99
10110,373,275,2,15304,7.99
10111,373,832,2,15305,3.99
10112,373,111,2,15306,3.99
10113,373,820,1,15307,5.99
10114,373,510,2,15308,5.99
10115,373,715,1,15309,7.99
10116,373,11,2,15310,0.99
10117,373,958,2,15311,2.99
10118,373,689,1,15312,3.99
10119,373,152,2,12441,2.99
10120,373,804,2,15313,6.99
10121,373,720,1,15314,3.99
10122,373,998,1,5480,0.99
10123,374,524,1,15315,0.99
10124,374,571,2,15316,2.99
10125,374,882,2,15317,0.99
10126,374,454,1,15318,1.99
10127,374,191,2,15319,1.99
10128,374,805,2,15320,4.99
10129,374,51,2,15321,2.99
10130,374,233,1,15322,1.99
10131,374,131,1,15323,4.99
10132,374,438,1,15324,6.99
10133,374,83,2,15325,3.99
10134,374,94,2,15326,2.99
10135,374,132,2,15327,0.99
10136,374,23,2,15328,0.99
10137,374,603,2,15329,7.99
10138,374,852,2,15330,0.99
10139,374,777,1,15331,6.99
10140,374,789,1,15332,2.99
10141,374,797,1,15333,0.99
10142,374,869,2,15334,2.99
10143,374,784,1,15335,2.99
10144,374,995,2,15336,4.99
10145,374,964,2,15337,8.99
10146,374,237,2,15338,5.99
10147,374,223,1,15339,2.99
10148,374,459,2,15340,4.99
10149,374,319,2,15341,6.99
10150,374,977,2,5480,2.99
10151,375,244,2,15342,8.99
10152,375,307,1,15343,4.99
10153,375,253,2,15344,4.99
10154,375,998,1,15345,2.99
10155,375,609,2,15346,2.99
10156,375,35,1,15347,5.99
10157,375,871,1,15348,4.99
10158,375,184,1,15349,6.99
10159,375,294,2,15350,4.99
10160,375,789,2,15351,2.99
10161,375,518,1,15352,4.99
10162,375,672,2,15353,2.99
10163,375,641,1,15354,0.99
10164,375,931,2,15355,1.99
10165,375,663,1,15356,0.99
10166,375,804,1,15357,4.99
10167,375,61,1,15358,5.99
10168,375,310,1,15359,6.99
10169,375,621,2,15360,5.99
10170,375,878,2,15361,9.99
10171,375,257,2,15362,0.99
10172,375,929,1,15363,4.99
10173,375,975,1,15364,2.99
10174,375,253,1,15365,4.99
10175,376,425,1,15366,0.99
10176,376,164,2,15367,0.99
10177,376,228,1,15368,0.99
10178,376,782,2,15369,2.99
10179,376,697,1,15370,0.99
10180,376,720,2,15371,8.99
10181,376,753,1,15372,3.99
10182,376,848,1,15373,5.99
10183,376,626,1,15374,4.99
10184,376,462,1,15375,4.99
10185,376,321,1,15376,6.99
10186,376,972,1,15377,8.99
10187,376,146,2,15378,2.99
10188,376,609,1,15379,2.99
10189,376,911,1,15380,5.99
10190,376,994,1,15381,4.99
10191,376,842,1,15382,2.99
10192,376,228,1,15383,0.99
10193,376,228,2,15384,3.99
10194,376,502,1,15385,3.99
10195,376,597,1,15386,4.99
10196,376,810,2,15387,4.99
10197,376,708,1,15388,4.99
10198,376,147,1,15389,0.99
10199,376,992,1,15390,0.99
10200,376,691,2,15391,4.99
10201,376,518,1,15392,4.99
10202,376,73,1,15393,2.99
10203,377,25,2,15394,3.99
10204,377,23,1,15395,1.99
10205,377,970,2,15396,0.99
10206,377,735,2,15397,2.99
10207,377,358,2,15398,4.99
10208,377,181,1,15399,2.99
10209,377,634,2,15400,0.99
10210,377,534,1,15401,0.99
10211,377,383,1,15402,0.99
10212,377,572,2,15403,7.99
10213,377,864,1,15404,1.99
10214,377,897,2,15405,10.99
10215,377,843,2,15406,4.99
10216,377,366,2,15407,3.99
10217,377,85,1,15408,0.99
10218,377,514,1,15409,4.99
10219,377,941,1,15410,8.99
10220,377,119,1,15411,3.99
10221,377,231,1,15412,2.99
10222,377,787,1,15413,1.99
10223,377,226,1,15414,4.99
10224,377,678,1,15415,2.99
10225,377,155,1,15416,0.99
10226,377,913,2,15417,0.99
10227,377,249,1,15418,0.99
10228,377,567,1,15419,7.99
10229,378,355,1,15420,0.99
10230,378,980,2,15421,4.99
10231,378,776,1,15422,5.99
